# $ ../../source/project4 -l 2 -E 1 -c 1e7 -e 10
c,E,CV,Mabs,Chi,M,accs,Eraw
8.9508950000000000e+06,-1.9960394982128027e+00,3.1624847065035766e-02,9.9867940447459613e-01,3.9563189166265111e-03,-9.7141221550581697e-05,0.0000000000000000e+00,-2.0000000000000000e+00
8.9608960000000000e+06,-1.9960410169216507e+00,3.1612741513788123e-02,9.9868004138429600e-01,3.9540226450767157e-03,-7.6889709690569695e-04,0.0000000000000000e+00,-2.0000000000000000e+00
8.9708970000000000e+06,-1.9960407486973419e+00,3.1614874831667805e-02,9.9868011951548163e-01,3.9532862098479171e-03,-9.5224686786859894e-04,0.0000000000000000e+00,-2.0000000000000000e+00
8.9808980000000000e+06,-1.9960402583753123e+00,3.1618777904210305e-02,9.9868008612510406e-01,3.9529956292421176e-03,-1.0647052869710337e-03,0.0000000000000000e+00,-2.0000000000000000e+00
8.9908990000000000e+06,-1.9960395466967118e+00,3.1624444823052045e-02,9.9867983036162156e-01,3.9538155828746646e-03,-1.5755392402754345e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0009000000000000e+06,-1.9960375033982747e+00,3.1640722500119622e-02,9.9867885301577364e-01,3.9576257864415432e-03,-2.1132907842123629e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0109010000000000e+06,-1.9960345768210295e+00,3.1664038365555314e-02,9.9867787783939699e-01,3.9605397102264739e-03,-2.6340899435927097e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0209020000000000e+06,-1.9960356474686043e+00,3.1655503207840496e-02,9.9867817964363392e-01,3.9598024781231089e-03,-2.6491834012442005e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0309030000000000e+06,-1.9960376015929320e+00,3.1639928244269200e-02,9.9867881297244765e-01,3.9579630796162668e-03,-2.7189445474611927e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0409040000000000e+06,-1.9960353482702764e+00,3.1657879457021920e-02,9.9867806229361145e-01,3.9602056484460135e-03,-2.5975857478712006e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0509050000000000e+06,-1.9960361935437110e+00,3.1651140165383396e-02,9.9867819716412609e-01,3.9602428806042589e-03,-2.2661292318462171e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0609060000000000e+06,-1.9960381405946894e+00,3.1635621581868278e-02,9.9867882837648414e-01,3.9584090866480182e-03,-1.9509105996900749e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0709070000000000e+06,-1.9960403038376133e+00,3.1618380289687664e-02,9.9867951331830651e-01,3.9564696728047188e-03,-1.7137222797566460e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0809080000000000e+06,-1.9960415813456356e+00,3.1608196802121569e-02,9.9867997650893370e-01,3.9549726864764878e-03,-1.7844048259979546e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.0909090000000000e+06,-1.9960441760441761e+00,3.1587517477435156e-02,9.9868093368093369e-01,3.9518342149773567e-03,-1.0826760826760826e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.1009100000000000e+06,-1.9960436884216188e+00,3.1591399157209210e-02,9.9868089983618102e-01,3.9515490620249949e-03,-1.0818709048697485e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.1109110000000000e+06,-1.9960462751108508e+00,3.1570783626930776e-02,9.9868174413466415e-01,3.9490786259932520e-03,-1.1631669400022084e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.1209120000000000e+06,-1.9960435934906884e+00,3.1592147889174527e-02,9.9868110646500685e-01,3.9502160565545452e-03,-3.5002016795924703e-04,0.0000000000000000e+00,-2.0000000000000000e+00
9.1309130000000000e+06,-1.9960420129266501e+00,3.1604738521910036e-02,9.9868068922858022e-01,3.9511342678846262e-03,-6.3044141083949624e-04,0.0000000000000000e+00,-2.0000000000000000e+00
9.1409140000000000e+06,-1.9960389042441640e+00,3.1629505675805802e-02,9.9867945241745759e-01,3.9554331524636055e-03,3.8759838331106167e-04,0.0000000000000000e+00,-2.0000000000000000e+00
9.1509150000000000e+06,-1.9960347095686481e+00,3.1662926259503621e-02,9.9867783583396008e-01,3.9609206501540761e-03,8.1401775955298853e-04,0.0000000000000000e+00,-2.0000000000000000e+00
9.1609160000000000e+06,-1.9960322706037732e+00,3.1682356767472442e-02,9.9867715063584861e-01,3.9625853859144300e-03,1.5276325804857531e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.1709170000000000e+06,-1.9960309273629175e+00,3.1693056240891693e-02,9.9867684857377259e-01,3.9630510824091303e-03,2.4748367337236402e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.1809180000000000e+06,-1.9960298048918685e+00,3.1701996561913859e-02,9.9867616594391684e-01,3.9660169252884181e-03,1.6795722515058149e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.1909190000000000e+06,-1.9960306433204111e+00,3.1695311967853357e-02,9.9867635522489073e-01,3.9657214354127390e-03,1.9103113837476377e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2009200000000000e+06,-1.9960316972960612e+00,3.1686909842591149e-02,9.9867670712171874e-01,3.9646675193618641e-03,1.7779217731809383e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2109210000000000e+06,-1.9960292748427082e+00,3.1706208765472255e-02,9.9867597258555940e-01,3.9666442687398273e-03,2.2738790686524851e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2209220000000000e+06,-1.9960285928302328e+00,3.1711639430691108e-02,9.9867583611297495e-01,3.9667794106454934e-03,1.6264116145548711e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2309230000000000e+06,-1.9960274789690382e+00,3.1720511166627219e-02,9.9867553743865456e-01,3.9674541960739163e-03,9.5472669336969232e-04,0.0000000000000000e+00,-2.0000000000000000e+00
9.2409240000000000e+06,-1.9960298303793509e+00,3.1701770838477472e-02,9.9867642976912996e-01,3.9644608407312099e-03,1.6895513052549451e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2509250000000000e+06,-1.9960317443159141e+00,3.1686516376904450e-02,9.9867721207283688e-01,3.9616890020992557e-03,2.5832036524815489e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2609260000000000e+06,-1.9960299827760037e+00,3.1700549026297153e-02,9.9867669691889038e-01,3.9630126998186910e-03,2.7592299984979889e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2709270000000000e+06,-1.9960284407649813e+00,3.1712832402991609e-02,9.9867629074057174e-01,3.9639032251042039e-03,2.8510660972300692e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2809280000000000e+06,-1.9960284105485675e+00,3.1713069454790244e-02,9.9867642417739022e-01,3.9630735682942841e-03,3.8044723803752623e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.2909290000000000e+06,-1.9960273040775294e+00,3.1721882351156694e-02,9.9867607298308458e-01,3.9640703119725451e-03,3.7119574810675370e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3009300000000000e+06,-1.9960298555379623e+00,3.1701548027596615e-02,9.9867695898072895e-01,3.9613149359021271e-03,2.8326764629008246e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3109310000000000e+06,-1.9960304683037835e+00,3.1696661666162029e-02,9.9867709126980120e-01,3.9611351364410297e-03,2.5300931529659470e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3209320000000000e+06,-1.9960310797546552e+00,3.1691785787497651e-02,9.9867754513152829e-01,3.9590279889938351e-03,3.2579927974944111e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3309330000000000e+06,-1.9960291178022669e+00,3.1707415416869722e-02,9.9867703348564407e-01,3.9601302678553552e-03,3.8446889075508493e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3409340000000000e+06,-1.9960286588319680e+00,3.1711068926483676e-02,9.9867689763058798e-01,3.9604847604777227e-03,3.9133169359565571e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3509350000000000e+06,-1.9960275591957417e+00,3.1719827411267332e-02,9.9867654818357032e-01,3.9614778780392434e-03,4.2331101753986721e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3609360000000000e+06,-1.9960275301794363e+00,3.1720054963466637e-02,9.9867657337782889e-01,3.9612977344196665e-03,5.1432406213615381e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3709370000000000e+06,-1.9960285683552366e+00,3.1711778897419052e-02,9.9867702537037950e-01,3.9596285115113261e-03,4.4989674448464440e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3809380000000000e+06,-1.9960281119279337e+00,3.1715412173117130e-02,9.9867683680368968e-01,3.9603012609203958e-03,4.3241452952047709e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.3909390000000000e+06,-1.9960263786440746e+00,3.1729219723917623e-02,9.9867654215290713e-01,3.9603325353918528e-03,4.2753486608887508e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4009400000000000e+06,-1.9960269892418101e+00,3.1724350725767181e-02,9.9867667361881496e-01,3.9601555029622482e-03,4.9766879471831033e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4109410000000000e+06,-1.9960263234289655e+00,3.1729652447152645e-02,9.9867643289740060e-01,3.9609312438639854e-03,4.4708643097198025e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4209420000000000e+06,-1.9960267204957300e+00,3.1726484925259868e-02,9.9867640498027110e-01,3.9614952921969149e-03,3.6150878049976578e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4309430000000000e+06,-1.9960277529245778e+00,3.1718254705232596e-02,9.9867690729253322e-01,3.9595189402015230e-03,3.4694336743317259e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4409440000000000e+06,-1.9960281476358008e+00,3.1715105963572299e-02,9.9867698485372480e-01,3.9594488805674288e-03,3.7951219873879017e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4509450000000000e+06,-1.9960285415116557e+00,3.1711963884676564e-02,9.9867690353632699e-01,3.9603295759360613e-03,3.0921275945578301e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4609460000000000e+06,-1.9960293573458949e+00,3.1705459549327131e-02,9.9867729803083982e-01,3.9587823944113865e-03,3.1011727485343154e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4709470000000000e+06,-1.9960295379401702e+00,3.1704016959968939e-02,9.9867737493371833e-01,3.9585021619212846e-03,3.3261225023329261e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4809480000000000e+06,-1.9960280305568889e+00,3.1716024572972401e-02,9.9867692430043054e-01,3.9596935866477168e-03,3.4054643743620752e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.4909490000000000e+06,-1.9960298979869222e+00,3.1701140901175151e-02,9.9867763361690198e-01,3.9573124013889682e-03,3.4106737583421663e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5009500000000000e+06,-1.9960290249144794e+00,3.1708094199080605e-02,9.9867723628638472e-01,3.9588188862675899e-03,3.1960518437068497e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5109510000000000e+06,-1.9960283639622658e+00,3.1713357276412779e-02,9.9867705007558660e-01,3.9592730068487292e-03,3.5649991346808759e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5209520000000000e+06,-1.9960270742089308e+00,3.1723630782803269e-02,9.9867686425598812e-01,3.9590959834394646e-03,3.2338708466167691e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5309530000000000e+06,-1.9960289348043594e+00,3.1708801614813709e-02,9.9867762311896913e-01,3.9564112108849692e-03,2.7756432101584062e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5409540000000000e+06,-1.9960297433849581e+00,3.1702355135440285e-02,9.9867801355106856e-01,3.9548811087035673e-03,2.6021531410148576e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5509550000000000e+06,-1.9960288750454667e+00,3.1709270756101304e-02,9.9867751320131015e-01,3.9570093556156039e-03,2.6399479172010813e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5609560000000000e+06,-1.9960275901539879e+00,3.1719505556949912e-02,9.9867696160223463e-01,3.9590280024719426e-03,2.4139345192479363e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5709570000000000e+06,-1.9960275617420553e+00,3.1719728452157980e-02,9.9867682908735900e-01,3.9597930585606456e-03,2.3315349743828931e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5809580000000000e+06,-1.9960275333894377e+00,3.1719950882026282e-02,9.9867706215741259e-01,3.9583685344095620e-03,1.9193297031431856e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.5909590000000000e+06,-1.9960254197967875e+00,3.1736788953192985e-02,9.9867646062173199e-01,3.9598575703685412e-03,1.9525698705550546e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6009600000000000e+06,-1.9960260186725252e+00,3.1732013512593582e-02,9.9867648527734387e-01,3.9603085562749385e-03,1.8335683621341261e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6109610000000000e+06,-1.9960245353425967e+00,3.1743829517145272e-02,9.9867583356986900e-01,3.9627283523744339e-03,1.8252614309175615e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6209620000000000e+06,-1.9960207684207583e+00,3.1773841571919093e-02,9.9867476745806782e-01,3.9653465868050297e-03,1.7002473663471800e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6309630000000000e+06,-1.9960217855884266e+00,3.1765733152930409e-02,9.9867515720664846e-01,3.9640291785754123e-03,1.1809318163081249e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6409640000000000e+06,-1.9960180293342309e+00,3.1795660137877491e-02,9.9867399028415749e-01,3.9672618705486329e-03,1.3403236505097264e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6509650000000000e+06,-1.9960198761656358e+00,3.1780940865660412e-02,9.9867463907202558e-01,3.9652226404807145e-03,2.3713712921289870e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6609660000000000e+06,-1.9960206840792274e+00,3.1774499846646265e-02,9.9867502774311079e-01,3.9637024334648885e-03,2.1597756826782274e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6709670000000000e+06,-1.9960183882506779e+00,3.1792789942002742e-02,9.9867422648304338e-01,3.9662054554896464e-03,2.0223952994108752e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6809680000000000e+06,-1.9960185762588190e+00,3.1791288447072574e-02,9.9867414994733472e-01,3.9668516524651309e-03,1.9848756719246514e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.6909690000000000e+06,-1.9960204149021357e+00,3.1776634439152573e-02,9.9867479589225427e-01,3.9648212628033974e-03,2.4708078456623494e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7009700000000000e+06,-1.9960201881030137e+00,3.1778438207215487e-02,9.9867466738604560e-01,3.9653639257313245e-03,2.9526971606215094e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7109710000000000e+06,-1.9960207855823140e+00,3.1773673997067320e-02,9.9867489956195898e-01,3.9645705986957047e-03,2.8431786675717605e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7209720000000000e+06,-1.9960228220187650e+00,3.1757443926034412e-02,9.9867569704771020e-01,3.9618303601991478e-03,3.1509738284159709e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7309730000000000e+06,-1.9960223879155241e+00,3.1760899555957067e-02,9.9867556801155566e-01,3.9621688953048739e-03,3.5093131574631250e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7409740000000000e+06,-1.9960231866144678e+00,3.1754532000917379e-02,9.9867590120691330e-01,3.9609717409994083e-03,3.3365277464809696e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7509750000000000e+06,-1.9960248041065880e+00,3.1741640143870598e-02,9.9867649010364712e-01,3.9590618788061249e-03,2.9973953349852721e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7609760000000000e+06,-1.9960249840000484e+00,3.1740203354525320e-02,9.9867651432486149e-01,3.9590964912825655e-03,3.4670232979990608e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7709770000000000e+06,-1.9960233213331575e+00,3.1753448450029254e-02,9.9867597560446419e-01,3.9606602319826045e-03,3.3217793774373227e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7809780000000000e+06,-1.9960230934174314e+00,3.1755261176165561e-02,9.9867600030221959e-01,3.9602841820323142e-03,3.2958902129226666e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.7909790000000000e+06,-1.9960218446180511e+00,3.1765208492263497e-02,9.9867546320742484e-01,3.9622520524953408e-03,3.8302129411079801e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8009800000000000e+06,-1.9960232511656244e+00,3.1753997532460332e-02,9.9867594751581246e-01,3.9607576722402449e-03,3.6128053026582775e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8109810000000000e+06,-1.9960207816310147e+00,3.1773671890970689e-02,9.9867500386302188e-01,3.9639398472317566e-03,3.8965048519147747e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8209820000000000e+06,-1.9960223900422087e+00,3.1760852471380829e-02,9.9867558947570678e-01,3.9620405808302728e-03,3.6722430659365422e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8309830000000000e+06,-1.9960211470399576e+00,3.1770753615100844e-02,9.9867505498437892e-01,3.9639986551485151e-03,4.0462420102016340e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8409840000000000e+06,-1.9960233615063547e+00,3.1753105044648677e-02,9.9867589339470941e-01,3.9611913367845197e-03,3.2018677011170131e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8509850000000000e+06,-1.9960231351695508e+00,3.1754905237166398e-02,9.9867586724401725e-01,3.9611214207937451e-03,2.7842926426782481e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8609860000000000e+06,-1.9960227064721883e+00,3.1758317881823928e-02,9.9867573973653934e-01,3.9614562116305763e-03,2.5751505150047507e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8709870000000000e+06,-1.9960232917143570e+00,3.1753651276684280e-02,9.9867586575514600e-01,3.9612864716560559e-03,1.8647088464790419e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8809880000000000e+06,-1.9960230661354508e+00,3.1755445450034614e-02,9.9867563730274100e-01,3.9624289818824820e-03,2.0831943879245163e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.8909890000000000e+06,-1.9960189991284989e+00,3.1787848771177352e-02,9.9867404443240204e-01,3.9679021058502961e-03,2.5294763511805704e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9009900000000000e+06,-1.9960173643399579e+00,3.1800871736104241e-02,9.9867356578100697e-01,3.9691339431526806e-03,2.2456360637395424e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9109910000000000e+06,-1.9960185579996008e+00,3.1791357223195149e-02,9.9867394573010015e-01,3.9680517356441847e-03,3.0525229487854987e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9209920000000000e+06,-1.9960201524385235e+00,3.1778649232190759e-02,9.9867437531139802e-01,3.9670730398020382e-03,4.0448108821474647e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9309930000000000e+06,-1.9960209381064353e+00,3.1772385652908852e-02,9.9867465298504154e-01,3.9661954072585104e-03,3.6320670741187377e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9409940000000000e+06,-1.9960217221935250e+00,3.1766134671489255e-02,9.9867503069363850e-01,3.9647170443499746e-03,2.8165719996559699e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9509950000000000e+06,-1.9960198918981495e+00,3.1780715534528881e-02,9.9867445296375656e-01,3.9663468009374370e-03,2.7955521191568352e-03,0.0000000000000000e+00,-2.0000000000000000e+00
9.9609960000000000e+06,-1.9960192699779651e+00,3.1785667863301725e-02,9.9867422776477877e-01,3.9670734845294042e-03,2.4561823040226837e-03,0.0000000000000000e+00,-2.0000000000000000e+00
